teamId,location,name,abbreviation,displayName,shortDisplayName,color,alternateColor,logoURL,venueId,slug
20557,UTSA,UTSA,UTSA,UTSA Roadrunners,UTSA,002244,DD4814,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,0,usa.texas-san-antonio
20558,Utah State,Utah State,USU,Utah State Aggies,Utah State,0F2439,9D968D,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,0,
20559,Louisiana,Louisiana,UL,Louisiana Ragin' Cajuns,Louisiana,CE181E,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,0,
20562,UNC Asheville,UNC Asheville,UNCA,UNC Asheville Bulldogs,UNC Asheville,003DA5,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,0,
20563,Middle Tennessee,Middle Tennessee,MTSU,Middle Tennessee Blue Raiders,Middle Tennessee,0066CC,FFFFFF,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,0,usa.middle-tenn-st
20564,Central Arkansas,Central Arkansas,CARK,Central Arkansas Bears,Central Arkansas,4F2D7F,818A8F,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,0,usa.central-arkansas
20567,Sam Houston,Sam Houston,SHSU,Sam Houston Bearkats,Sam Houston,F78E1E,FFFFFF,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,0,
20570,Stony Brook,Stony Brook,STBK,Stony Brook Seawolves,Stony Brook,990000,16243E,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,0,
20571,Detroit Mercy,Detroit Mercy,DETM,Detroit Mercy Titans,Detroit Mercy,A6093D,002D72,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,0,
20573,Northern Arizona,Northern Arizona,NAU,Northern Arizona Lumberjacks,Northern Arizona,003466,FFD200,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,4579,
20576,North Florida,North Florida,UNF,North Florida Ospreys,North Florida,00246B,D9D9D9,https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png,0,usa.north-florida
20577,Murray State,Murray State,MUR,Murray State Racers,Murray State,002144,ECAC00,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,0,usa.murray-st
20578,Southern Miss,Southern Miss,USM,Southern Miss Golden Eagles,Southern Miss,000000,FFAB00,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,0,usa.southern-mississippi
20580,Idaho State,Idaho State,IDST,Idaho State Bengals,Idaho State,F47920,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/304.png,0,
20581,McNeese,McNeese,MCN,McNeese Cowboys,McNeese,00529B,FFD204,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,0,
20582,Southeast Missouri State,Southeast Missouri State,SEMO,Southeast Missouri State Redhawks,Southeast Missouri S,C8102E,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,0,
20583,Grambling,Grambling,GRAM,Grambling Tigers,Grambling,EAA921,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,0,
20584,Toledo,Toledo,TOL,Toledo Rockets,Toledo,15397F,FFDA00,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,0,
20585,Nevada,Nevada,NEV,Nevada Wolf Pack,Nevada,003366,999999,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,0,usa.nevada
20586,Cal State Bakersfield,Cal State Bakersfield,CSUB,Cal State Bakersfield Roadrunners,Cal State Bakersfiel,3154A3,FDB913,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,0,
20587,Arkansas State,Arkansas State,ARST,Arkansas State Red Wolves,Arkansas State,CC092F,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,0,usa.arkansas-state
20589,UL Monroe,UL Monroe,ULM,UL Monroe Warhawks,UL Monroe,800029,BD955A,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,0,usa.louisiana-monroe
20591,Green Bay,Green Bay,GB,Green Bay Phoenix,Green Bay,006633,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,0,
20592,Morehead State,Morehead State,MORE,Morehead State Eagles,Morehead State,FFCF00,005EB8,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,0,
20593,Stephen F. Austin,Stephen F. Austin,SFA,Stephen F. Austin Lumberjacks,Stephen F. Austin,613393,FFFFFF,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,0,
20594,Lipscomb,Lipscomb,LIP,Lipscomb Bisons,Lipscomb,F4AA00,331E54,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,0,usa.lipscomb-university
20601,Central Michigan,Central Michigan,CMU,Central Michigan Chippewas,Central Michigan,6A0032,FFC82E,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,0,
20603,Chattanooga,Chattanooga,UTC,Chattanooga Mocs,Chattanooga,00386B,E0AA0F,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,0,usa.chattanooga
20604,Colorado State,Colorado State,CSU,Colorado State Rams,Colorado State,006A4D,B3A369,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,0,
20606,East Tennessee State,East Tennessee State,ETSU,East Tennessee State Buccaneers,East Tennessee State,FFC72C,041E42,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,0,
20607,Eastern Kentucky,Eastern Kentucky,EKU,Eastern Kentucky Colonels,Eastern Kentucky,4C151E,FFFFFF,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,0,usa.eastern-kentucky
20608,Eastern Michigan,Eastern Michigan,EMU,Eastern Michigan Eagles,Eastern Michigan,006633,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,0,
20609,Florida Gulf Coast,Florida Gulf Coast,FGCU,Florida Gulf Coast Eagles,Florida Gulf Coast,002D72,007749,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,0,usa.florida-gulf-coast
20610,Houston,Houston,HOU,Houston Cougars,Houston,C92A39,FFFFFF,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,0,usa.houston
20611,Houston Christian,Houston Christian,HCU,Houston Christian Huskies,Houston Christian,00529C,F85512,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,0,
20612,Howard,Howard,HOW,Howard Bison,Howard,003A63,E51937,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,0,
20615,Jacksonville State,Jacksonville State,JVST,Jacksonville State Gamecocks,Jacksonville State,CC0000,FFFFFF,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,0,
20616,Kent State,Kent State,KENT,Kent State Golden Flashes,Kent State,002664,EAAB00,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,0,usa.kent-state
20617,Lamar,Lamar,LAM,Lamar Cardinals,Lamar,DC0032,FFFFFF,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,0,usa.lamar
20618,Louisiana Tech,Louisiana Tech,LT,Louisiana Tech Bulldogs,Louisiana Tech,CB333B,003087,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,0,
20619,New Mexico State,New Mexico State,NMSU,New Mexico State Aggies,New Mexico State,891216,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,0,
20620,North Dakota,North Dakota,UND,North Dakota Fighting Hawks,North Dakota,009A44,FFFFFF,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,0,
20622,Northern Colorado,Northern Colorado,UNCO,Northern Colorado Bears,Northern Colorado,013C65,F6B000,https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png,0,
20623,Northern Iowa,Northern Iowa,UNI,Northern Iowa Panthers,Northern Iowa,4B116F,FFCC00,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,0,
20627,SE Louisiana,SE Louisiana,SELA,SE Louisiana Lions,SE Louisiana,006341,EAAA00,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,0,usa.se-louisiana
20629,SIU Edwardsville,SIU Edwardsville,SIUE,SIU Edwardsville Cougars,SIU Edwardsville,EF3829,FFFFFF,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,0,
20630,South Alabama,South Alabama,USA,South Alabama Jaguars,South Alabama,BF0D3E,00205B,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,0,
20632,South Carolina Upstate,South Carolina Upstate,SCUP,South Carolina Upstate Spartans,SC Upstate,000000,000000,,0,usa.south-carolina-upstate
20633,South Dakota,South Dakota,SDAK,South Dakota Coyotes,South Dakota,AD0000,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,0,usa.south-dakota
20634,South Dakota State,South Dakota State,SDST,South Dakota State Jackrabbits,South Dakota State,FFD100,0032A0,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,0,
20635,Southern,Southern,SOU,Southern Jaguars,Southern,69B3E7,FFC72C,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,0,usa.southern
20637,Tennessee Tech,Tennessee Tech,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,4F2984,FFDD00,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,0,
20638,UT Martin,UT Martin,UTM,UT Martin Skyhawks,UT Martin,F79728,002A5B,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,0,usa.tennessee-martin
20639,Texas Southern,Texas Southern,TXSO,Texas Southern Tigers,Texas Southern,6F263D,A2AAAD,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,0,
20640,Little Rock,Little Rock,LR,Little Rock Trojans,Little Rock,6E2639,A7A9AC,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,0,usa.ualr
20641,Utah Valley,Utah Valley,UVU,Utah Valley Wolverines,Utah Valley,275D38,FFFFFF,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,0,usa.utah-valley
20642,Wagner,Wagner,WAG,Wagner Seahawks,Wagner,,,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,0,
20644,Texas State,Texas State,TXST,Texas State Bobcats,Texas State,501214,8D734A,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,0,usa.texas-state
20646,Grand Canyon,Grand Canyon,GCU,Grand Canyon Lopes,Grand Canyon,522398,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2253.png,0,
20647,Northern Kentucky,Northern Kentucky,NKU,Northern Kentucky Norse,Northern Kentucky,FFC72C,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/94.png,0,northern_kentucky
20648,UMass Lowell,UMass Lowell,UML,UMass Lowell River Hawks,UMass Lowell,003DA5,C8102E,https://a.espncdn.com/i/teamlogos/ncaa/500/2349.png,0,usa.umass-lowell
20649,Merrimack,Merrimack,MRMK,Merrimack Warriors,Merrimack,003768,FDB813,https://a.espncdn.com/i/teamlogos/ncaa/500/2771.png,0,usa.mer
20651,Dominican Republic U23,Dominican Republic U23,DOM,Dominican Republic U23,Dom Rep U23,ea2300,0c2fff,https://a.espncdn.com/i/teamlogos/countries/500/dom.png,0,dom.u23
20655,Real Santa Cruz,Real Santa Cruz,RSC,Real Santa Cruz,Santa Cruz,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20655.png,0,real_santa_cruz
20657,Hungry Lions,Hungry Lions,LION,Hungry Lions,Hungry Lions,000000,C60000,,9849,hungry_lions
20664,FC Boulder Harpos,FC Boulder Harpos,HRP,FC Boulder Harpos,Boulder Harpos,000000,C60000,,0,fc_boulder_harpos
20671,Corpus Christi FC,Corpus Christi FC,CCFC,Corpus Christi FC,Corpus Christi,000000,C60000,,0,corpus_christi_fc
20672,Naples United FC,Naples United FC,NAP,Naples United FC,Naples Utd,000000,C60000,,0,naples_united_fc
20673,New York Pancyprian Freedoms,New York Pancyprian Freedoms,NYP,New York Pancyprian Freedoms,NY Pancyprian,000000,C60000,,0,new_york_pancyprian_freedoms
20678,Vereinigung Erzgebirge,Vereinigung Erzgebirge,ERZG,Vereinigung Erzgebirge,Erzgebrige,000000,C60000,,0,vereinigung_erzgebirge
20682,Tanjong Pagar United,Tanjong Pagar United,TPU,Tanjong Pagar United,Tanjong Paga,000000,C60000,,6175,tanjong_pagar_united
20684,Union Omaha,Union Omaha,OMA,Union Omaha,Omaha,000000,C4D600,https://a.espncdn.com/i/teamlogos/soccer/500/20684.png,8505,union_omaha
20687,Oakland Roots,Oakland Roots,OAK,Oakland Roots,Oakland,000000,878787,https://a.espncdn.com/i/teamlogos/soccer/500/20687.png,3789,oakland_roots
20688,Michigan Stars,Michigan Stars,MIC,Michigan Stars,Michigan,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20688.png,0,michigan_stars
20689,LA Force,LA Force,LAF,LA Force,LA Force,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20689.png,0,la_force
20695,Orense,Orense,ORS,Orense,Orense,008f39,000000,https://a.espncdn.com/i/teamlogos/soccer/500/20695.png,3853,orense
20698,Estonia,Estonia,EST,Estonia,Estonia,195ccd,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/est.png,0,estonia_women
20699,CEOV Operário,CEOV Operário,CEOV,CEOV Operário,CEOV Operário,000000,C60000,,0,ceov_operario
20702,Mazatlán FC,Mazatlán FC,MAZ,Mazatlán FC,Mazatlán,9400D3,000000,https://a.espncdn.com/i/teamlogos/soccer/500/20702.png,8461,mazatln_fc
20703,Inter D'Escaldes,Inter D'Escaldes,INTD,Inter D'Escaldes,Inter D'Escaldes,000000,C60000,,0,inter_descaldes
20705,Sporting San José,Sporting San José,SPOO,Sporting San José,Spr. San José,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20705.png,8489,sporting_san_jos
20707,Aston Villa,Aston Villa,AVL,Aston Villa,Aston Villa,7A003C,5CBFEB,https://a.espncdn.com/i/teamlogos/soccer/500/20707.png,307,aston_villa_women
20710,Borac Banja Luka,Borac Banja Luka,BBL,Borac Banja Luka,Banja Luka,C60000,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/20710.png,0,borac_banja_luka
20711,Puskas Akademia,Puskas Akademia,PAK,Puskas Akademia,Akademia,000000,C60000,,0,puskas_akademia
20712,FC Noah,FC Noah,NOA,FC Noah,FC Noah,000000,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/20712.png,0,fc_noah
20713,FK TSC,FK TSC,TSC,FK TSC,FK TSC,000066,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/20713.png,0,tsc_backa_topola
20715,Sumgayit,Sumgayit,SUM,Sumgayit,Sumgayit,000000,C60000,,0,sumgayit
20718,Paide Linnameeskond,Paide Linnameeskond,PLI,Paide Linnameeskond,Linnameeskond,000000,C60000,,0,paide_linnameeskond
20720,Tapatío,Tapatío,TAP,Tapatío,Tapatío,000000,C60000,,4904,tapato
20721,Tepatitlán FC,Tepatitlán FC,TEP,Tepatitlán FC,Tepatitlán,000000,C60000,,8478,tepatitln_fc
20722,Tlaxcala FC,Tlaxcala FC,TLA,Tlaxcala FC,Tlaxcala,000000,C60000,,8485,tlaxcala_fc
20724,Cancún FC,Cancún FC,CAN,Cancún FC,Cancún,000000,C60000,,2900,cancn_fc
20727,Achuapa,Achuapa,ACH,Achuapa,Achuapa,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20727.png,9176,achuapa
20729,Eyupspor,Eyupspor,EYU,Eyupspor,Eyupspor,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20729.png,4977,eyupspor
20730,1. FC Düren,1. FC Düren,FCD,1. FC Düren,FC Düren,FFFFFC,F9FF33,,9987,1._fc_duren
20736,Fatih Karagümrük,Fatih Karagümrük,KAR,Fatih Karagümrük,Karagümrük,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20736.png,1660,fatih_karagmrk
20737,Hatayspor,Hatayspor,HAY,Hatayspor,Hatayspor,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20737.png,9108,hatayspor
20738,Jong Sparta Rotterdam,Jong Sparta Rotterdam,JSP,Jong Sparta Rotterdam,Jong Sparta,de292e,8ac9f8,https://a.espncdn.com/i/teamlogos/soccer/500/20738.png,3470,jong_sparta_rotterdam
20740,SC Farense,SC Farense,SCF,SC Farense,SC Farense,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20740.png,8493,sc_farense
20745,Flint Town United FC,Flint Town United FC,FTU,Flint Town United FC,Flint Town Utd,000000,C60000,,8501,flint_town_united_fc
20746,Rayong FC,Rayong FC,RAY,Rayong FC,Rayong,000000,C60000,,8496,rayong_fc
20761,Bidco United,Bidco United,BID,Bidco United,Bidco Utd,000000,C60000,,7163,bidco_united
20762,Nairobi City Stars,Nairobi City Stars,NAI,Nairobi City Stars,Nairobi City,000000,C60000,,7163,nairobi_city_stars
20765,Adana Demirspor,Adana Demirspor,ADD,Adana Demirspor,Adana Demirspor,000080,87CEEB,https://a.espncdn.com/i/teamlogos/soccer/500/20765.png,8770,adana_demirspor
20766,Indeni,Indeni,IND,Indeni,Indeni,000000,C60000,,0,indeni
20768,Tonbridge Angels,Tonbridge Angels,TON,Tonbridge Angels,Tonbridge,000000,C60000,,0,tonbridge_angels
20774,Mohun Bagan Super Giant,Mohun Bagan Super Giant,MBSG,Mohun Bagan Super Giant,Mohun Bagan,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20774.png,0,atk_mohun_bagan
20795,Zambia,Zambia,ZAM,Zambia,Zambia,00843d,FFCD00,https://a.espncdn.com/i/teamlogos/countries/500/zam.png,0,zam
20796,Ajax Amsterdam,Ajax Amsterdam,AJA,Ajax Amsterdam,Ajax,DF1B27,6ab4c9,https://a.espncdn.com/i/teamlogos/soccer/500/20796.png,5226,ajax_women
20797,PEC Zwolle,PEC Zwolle,PEC,PEC Zwolle,PEC Zwolle,0000d4,307B64,https://a.espncdn.com/i/teamlogos/soccer/500/20797.png,4998,pec_zwolle_women
20798,ADO Den Haag,ADO Den Haag,ADO,ADO Den Haag,ADO Den Haag,307B64,000000,https://a.espncdn.com/i/teamlogos/soccer/500/20798.png,4379,ado_den_haag_women
20799,Excelsior,Excelsior,EXC,Excelsior,Excelsior,000000,ffbabf,https://a.espncdn.com/i/teamlogos/soccer/500/20799.png,10295,excelsior_women
20800,Heerenveen,Heerenveen,HEE,Heerenveen,Heerenveen,0000d4,000000,https://a.espncdn.com/i/teamlogos/soccer/500/20800.png,315,heerenveen_women
20802,PSV Eindhoven,PSV Eindhoven,PSV,PSV Eindhoven,PSV,ef2f24,000000,https://a.espncdn.com/i/teamlogos/soccer/500/20802.png,5225,psv_women
20814,Sekhukhune United,Sekhukhune United,SEK,Sekhukhune United,Sekhukhune Utd,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20814.png,4163,sekhukhune_united
20816,Pretoria Callies,Pretoria Callies,PRE,Pretoria Callies,Pretoria Callies,000000,C60000,,2544,pretoria_callies
20817,Lucena CF,Lucena CF,LUC,Lucena CF,Lucena,000000,C60000,,0,lucena_cf
20821,Coria,Coria,COR,Coria,Coria,000000,C60000,,0,coria
20823,Ibiza Islas Pitiusas,Ibiza Islas Pitiusas,IIP,Ibiza Islas Pitiusas,CD Ibiza,000000,C60000,,0,ibiza_islas_pitiusas
20824,Llanera,Llanera,LLA,Llanera,Llanera,000000,C60000,,0,llanera
20825,Ourense CF,Ourense CF,OUR,Ourense CF,Ourense,000000,C60000,,0,ourense_cf
20836,Valerenga,Valerenga,VAL,Valerenga,Valerenga,034ea2,ed1c24,https://a.espncdn.com/i/teamlogos/soccer/500/20836.png,0,valerenga_women
20839,Kitara,Kitara,KIT,Kitara,Kitara,000000,C60000,,10061,kitara
20842,Mohammedan SC,Mohammedan SC,MOH,Mohammedan SC,Mohammedan,000000,C60000,,2617,mohammedan_sporting_club
20843,Hungary U21,Hungary U21,HUN,Hungary U21,Hungary U21,E70000,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/hun.png,6987,hun.u21
20844,Slovenia U21,Slovenia U21,SVN,Slovenia U21,Slovenia U21,ffffff,0c2fff,https://a.espncdn.com/i/teamlogos/countries/500/svn.png,0,svn.u21
20845,Tranent Juniors,Tranent Juniors,TRJ,Tranent Juniors,Tranent,000000,C60000,,0,tranent_juniors
20846,Camelon Juniors,Camelon Juniors,CAM,Camelon Juniors,Camelon,000000,C60000,,0,camelon_juniors
20847,Dundonald Bluebell,Dundonald Bluebell,DDB,Dundonald Bluebell,Dundonald,000000,C60000,,0,dundonald_bluebell
20849,Jeanfield Swifts,Jeanfield Swifts,JFS,Jeanfield Swifts,Jeanfield,000000,C60000,,0,jeanfield_swifts
20850,Bo'ness United,Bo'ness United,BON,Bo'ness United,Bo'ness,000000,C60000,,0,boness_united
20851,Athletic,Athletic,ACMG,Athletic,Athletic,000000,FFFFFF,https://a.espncdn.com/i/teamlogos/soccer/500/20851.png,8609,athletic_club_minas_gerais
20852,Pouso Alegre,Pouso Alegre,POU,Pouso Alegre,Pouso Alegre,000000,C60000,,6993,pouso_alegre
20853,CR Belouizdad,CR Belouizdad,CRB,CR Belouizdad,Belouizdad,000000,C60000,,7440,cr_belouizdad
20855,Sampaio Correa RJ,Sampaio Correa RJ,SCFE,Sampaio Correa RJ,Sampaio RJ,ffbf00,0b599f,,8607,sampaio_correa_rj
20856,Degerfors IF,Degerfors IF,DEG,Degerfors IF,Degerfors,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20856.png,8701,degerfors_if
20860,Al Wehdat,Al Wehdat,ALW,Al Wehdat,Al Wehdat,000000,C60000,,9481,al_wehdat
20861,Istiklol,Istiklol,IST,Istiklol,Istiklol,000000,C60000,,0,istiklol
20864,Malta,Malta,MLT,Malta,Malta,DE2400,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/mlt.png,10187,mlt.w
20865,Northern Ireland,Northern Ireland,NIR,Northern Ireland,N Ireland,32ad42,5CBFEB,https://a.espncdn.com/i/teamlogos/countries/500/nir.png,0,nir.w
20880,Jaraaf,Jaraaf,JAR,Jaraaf,Jaraaf,000000,C60000,,0,
20883,Slovakia ,Slovakia ,SVK,Slovakia ,Slovakia,ffffff,052a87,https://a.espncdn.com/i/teamlogos/countries/500/svk.png,0,svk.w
20884,Serbia,Serbia,SRB,Serbia,Serbia,c6363c,0d4077,https://a.espncdn.com/i/teamlogos/countries/500/srb.png,0,srb.w
20885,India,India,IND,India,India,000080,ff781f,https://a.espncdn.com/i/teamlogos/countries/500/ind.png,8425,ind.w
20886,Ukraine,Ukraine,UKR,Ukraine,Ukraine,ffec00,0537e4,https://a.espncdn.com/i/teamlogos/countries/500/ukr.png,0,ukr.w
20887,Inter de Barinas,Inter de Barinas,HCO,Inter de Barinas,Inter de Barinas,000000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/20887.png,2850,cd_hermanos_colmenarez
20889,Independiente Petrolero,Independiente Petrolero,IPE,Independiente Petrolero,Ind Petrolero,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20889.png,0,petrolero
20890,Real Tomayapo,Real Tomayapo,TOM,Real Tomayapo,Tomayapo,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/20890.png,1960,real_tomayapo
20893,Rio Branco (Venda Nova),Rio Branco (Venda Nova),RBFC,Rio Branco (Venda Nova),R. Branco VN,000000,C60000,,0,rio_branco_venda_nova
20894,Real Brasília,Real Brasília,RBS,Real Brasília,R. Brasília,000000,C60000,,0,real_brasilia
20896,Retró,Retró,RET,Retró,Retró,000000,C60000,,5119,retro
20897,Porto Velho,Porto Velho,PVH,Porto Velho,Porto Velho,000000,C60000,,0,porto_velho
20898,Cascavel,Cascavel,CSC,Cascavel,Cascavel,000000,C60000,,0,cascavel
20899,Santa Cruz (RS),Santa Cruz (RS),STC,Santa Cruz (RS),Santa Cruz (RS),000000,C60000,,8661,santa_cruz_rs
20903,Bellarmine,Bellarmine,BELL,Bellarmine Knights,Bellarmine,000000,C60000,https://a.espncdn.com/i/teamlogos/ncaa/500/91.png,0,
20905,Racing Louisville FC,Racing Louisville FC,LOU,Racing Louisville FC,Louisville,c5b5f2,14002f,https://a.espncdn.com/i/teamlogos/soccer/500/20905.png,8390,racing_louisville_fc
20906,Austin FC,Austin FC,ATX,Austin FC,Austin,00b140,000000,https://a.espncdn.com/i/teamlogos/soccer/500/20906.png,8673,austin_fc
20907,Kansas City Current,Kansas City Current,KC,Kansas City Current,Kansas City,cf3339,62cbc9,https://a.espncdn.com/i/teamlogos/soccer/500/20907.png,9895,usa.kansas_city
20908,Uzbekistan,Uzbekistan,UZB,Uzbekistan,Uzbekistan,0081d6,1EB53A,https://a.espncdn.com/i/teamlogos/soccer/500/20908.png,0,uzbekistan_women
20909,Belarus,Belarus,BLR,Belarus,Belarus,ffffff,E70000,https://a.espncdn.com/i/teamlogos/countries/500/blr.png,0,blr.w
20910,Utah Tech,Utah Tech,UTU,Utah Tech Trailblazers,Utah Tech,C60000,003DA5,https://a.espncdn.com/i/teamlogos/ncaa/500/3101.png,0,
20912,Air Force Club,Air Force Club,AFC,Air Force Club,Air Force,000000,C60000,,0,air_force_club
20914,Venezuela,Venezuela,VEN,Venezuela,Venezuela,880007,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/20914.png,0,venezeula_women
20919,Hungary,Hungary,HUN,Hungary,Hungary,E70000,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/hun.png,0,hun.w
20920,Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia-Herz,112855,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/bih.png,0,bih.w
20921,Slovenia,Slovenia,SVN,Slovenia,Slovenia,ffffff,0c2fff,https://a.espncdn.com/i/teamlogos/countries/500/svn.png,0,svn.w
20922,Andorra U21,Andorra U21,AND,Andorra U21,Andorra U21,E70000,0000cd,https://a.espncdn.com/i/teamlogos/countries/500/and.png,0,and.u21
20923,Wales U21,Wales U21,WAL,Wales U21,Wales U21,E70000,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/wal.png,0,wal.u21
20924,Gibraltar U21,Gibraltar U21,GIB,Gibraltar U21,Gibraltar U21,DE2918,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/gib.png,0,gib.u21
20926,Kosovo U21,Kosovo U21,KVX,Kosovo U21,Kosovo U21,0000cd,ffec00,https://a.espncdn.com/i/teamlogos/countries/500/kos.png,0,kos.u21
20927,Cyprus U21,Cyprus U21,CYP,Cyprus U21,Cyprus U21,195ccd,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/cyp.png,10179,cyp.u21
20928,Bulgaria U21,Bulgaria U21,BUL,Bulgaria U21,Bulgaria U21,00924a,E70000,https://a.espncdn.com/i/teamlogos/countries/500/bul.png,0,bul.u21
20929,Greece U21,Greece U21,GRE,Greece U21,Greece U21,ffffff,0537e4,https://a.espncdn.com/i/teamlogos/countries/500/gre.png,9633,gre.u21
20930,Kazakhstan U21,Kazakhstan U21,KAZ,Kazakhstan U21,Kazakh U21,ffec00,00bfff,https://a.espncdn.com/i/teamlogos/countries/500/kaz.png,0,kaz.u21
20931,Montenegro U21,Montenegro U21,MNE,Montenegro U21,Montngro U21,E70000,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/mtg.png,0,mtg.u21
20932,Luxembourg U21,Luxembourg U21,LUX,Luxembourg U21,Luxembrg U21,E70000,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/lux.png,0,lux.u21
20933,Finland U21,Finland U21,FIN,Finland U21,Finland,ffffff,0537e4,https://a.espncdn.com/i/teamlogos/countries/500/fin.png,6598,fin.u21
20934,Estonia U21,Estonia U21,EST,Estonia U21,Estonia U21,195ccd,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/est.png,0,est.u21
20935,Moldova U21,Moldova U21,MDA,Moldova U21,Moldova U21,0c2fff,FCD116,https://a.espncdn.com/i/teamlogos/countries/500/mda.png,0,mda.u21
